"","region","src","state_cln","confirmed","deaths","recovered","active","pop2019","den2013","reg_den2013","infections_pp100","infections_pp100_den","reg_pop2019"
"4547","satl",2020-05-18,"sc",8942,391,0,8551,5148714,158.8,"233.1",173.674435985374,1.09366773290538,65784817
"4548","satl",2020-05-19,"sc",9056,399,0,8657,5148714,158.8,"233.1",175.888581109768,1.10761071227814,65784817
"4549","satl",2020-05-20,"sc",9175,407,0,8768,5148714,158.8,"233.1",178.199837862425,1.12216522583391,65784817
"4550","satl",2020-05-21,"sc",9381,416,0,8965,5148714,158.8,"233.1",182.200836946857,1.14736043417416,65784817
"4551","satl",2020-05-22,"sc",9638,419,0,9219,5148714,158.8,"233.1",187.19237463957,1.17879329118117,65784817
"4552","satl",2020-05-23,"sc",9895,425,0,9470,5148714,158.8,"233.1",192.183912332283,1.21022614818818,65784817
"4553","satl",2020-05-24,"sc",10096,435,0,9661,5148714,158.8,"233.1",196.087799788452,1.23480982234542,65784817
"4554","satl",2020-05-25,"sc",10178,440,0,9738,5148714,158.8,"233.1",197.680430491964,1.24483898294687,65784817
"4555","satl",2020-05-26,"sc",10416,446,0,9970,5148714,158.8,"233.1",202.302943997278,1.27394801005842,65784817
"4556","satl",2020-05-27,"sc",10623,466,0,10157,5148714,158.8,"233.1",206.323365407362,1.29926552523528,65784817
"4557","satl",2020-05-28,"sc",10788,470,0,10318,5148714,158.8,"233.1",209.528049140038,1.3194461532748,65784817
"4558","satl",2020-05-29,"sc",11131,483,0,10648,5148714,158.8,"233.1",216.189906838873,1.36139739822968,65784817
"4559","satl",2020-05-30,"sc",11394,487,0,10907,5148714,158.8,"233.1",221.297978485501,1.39356409625631,65784817
"4560","satl",2020-05-31,"sc",11861,494,0,11367,5148714,158.8,"233.1",230.368204565257,1.45068138894998,65784817
"4561","satl",2020-06-01,"sc",12148,500,0,11648,5148714,158.8,"233.1",235.942412027547,1.48578345105508,65784817
"4562","satl",2020-06-02,"sc",12415,501,0,11914,5148714,158.8,"233.1",241.128172976786,1.51843937642812,65784817
"4563","satl",2020-06-03,"sc",12415,501,0,11914,5148714,158.8,"233.1",241.128172976786,1.51843937642812,65784817
"4564","satl",2020-06-04,"sc",12415,501,0,11914,5148714,158.8,"233.1",241.128172976786,1.51843937642812,65784817
"4565","satl",2020-06-05,"sc",13453,539,0,12914,5148714,158.8,"233.1",261.288547004165,1.64539387282219,65784817
"4566","satl",2020-06-06,"sc",13453,539,0,12914,5148714,158.8,"233.1",261.288547004165,1.64539387282219,65784817
"4567","satl",2020-06-07,"sc",14286,546,0,13740,5148714,158.8,"233.1",277.467344272764,1.74727546771262,65784817
"4568","satl",2020-06-08,"sc",14800,557,0,14243,5148714,158.8,"233.1",287.45041965819,1.81014118172664,65784817
"4569","satl",2020-06-09,"sc",15228,568,0,14660,5148714,158.8,"233.1",295.763175037495,1.86248850779279,65784817
"4570","satl",2020-06-10,"sc",15759,575,0,15184,5148714,158.8,"233.1",306.076429959015,1.92743343802906,65784817
"4571","satl",2020-06-11,"sc",16441,588,0,15853,5148714,158.8,"233.1",319.322456054075,2.01084670059241,65784817
"4572","satl",2020-06-12,"sc",17170,593,0,16577,5148714,158.8,"233.1",333.481331454806,2.10000838447611,65784817
"4573","satl",2020-06-13,"sc",17955,599,0,17356,5148714,158.8,"233.1",348.727857092082,2.19601925120958,65784817
"4574","satl",2020-06-14,"sc",18795,600,0,18195,5148714,158.8,"233.1",365.042610640249,2.29875699395623,65784817
"4575","satl",2020-06-15,"sc",19378,602,0,18776,5148714,158.8,"233.1",376.365826495704,2.37006187969587,65784817
"4576","satl",2020-06-16,"sc",19990,607,0,19383,5148714,158.8,"233.1",388.252289795083,2.44491366369699,65784817
"4577","satl",2020-06-17,"sc",20556,617,0,19939,5148714,158.8,"233.1",399.245326114443,2.51413933321438,65784817
"4578","satl",2020-06-18,"sc",21533,621,0,20912,5148714,158.8,"233.1",418.220938277014,2.63363311257566,65784817
"4579","satl",2020-06-19,"sc",22608,639,0,21969,5148714,158.8,"233.1",439.099938353538,2.76511296192404,65784817
"4580","satl",2020-06-20,"sc",23756,644,0,23112,5148714,158.8,"233.1",461.396768202701,2.90552121034446,65784817
"4581","satl",2020-06-21,"sc",24661,653,0,24008,5148714,158.8,"233.1",478.973972918286,3.01620889747032,65784817
"4582","satl",2020-06-22,"sc",25666,659,0,25007,5148714,158.8,"233.1",498.493410199129,3.13912726825648,65784817
"4583","satl",2020-06-23,"sc",26572,673,0,25899,5148714,158.8,"233.1",516.090037240367,3.24993726221894,65784817
"4584","satl",2020-06-24,"sc",27897,683,0,27214,5148714,158.8,"233.1",541.824618730036,3.41199382071811,65784817
"4585","satl",2020-06-25,"sc",29022,693,0,28329,5148714,158.8,"233.1",563.674735089189,3.54958901189666,65784817
"4586","satl",2020-03-08,"va",2,0,0,0,8535519,209.2,"233.1",0.0234314984244075,0.000112005250594682,65784817
"4587","satl",2020-03-09,"va",2,0,0,0,8535519,209.2,"233.1",0.0234314984244075,0.000112005250594682,65784817
"4588","satl",2020-03-10,"va",7,0,0,0,8535519,209.2,"233.1",0.0820102444854261,0.000392018377081387,65784817
"4589","satl",2020-03-11,"va",9,0,0,0,8535519,209.2,"233.1",0.105441742909834,0.000504023627676069,65784817
"4590","satl",2020-03-12,"va",17,0,0,0,8535519,209.2,"233.1",0.199167736607463,0.000952044630054797,65784817
"4591","satl",2020-03-13,"va",30,0,0,0,8535519,209.2,"233.1",0.351472476366112,0.00168007875892023,65784817
"4592","satl",2020-03-14,"va",41,1,0,0,8535519,209.2,"233.1",0.480345717700353,0.00229610763719098,65784817
"4593","satl",2020-03-15,"va",45,1,0,0,8535519,209.2,"233.1",0.527208714549168,0.00252011813838034,65784817
"4594","satl",2020-03-16,"va",49,1,0,0,8535519,209.2,"233.1",0.574071711397983,0.00274412863956971,65784817
"4595","satl",2020-03-17,"va",67,2,0,0,8535519,209.2,"233.1",0.78495519721765,0.00375217589492185,65784817
"4596","satl",2020-03-18,"va",77,2,0,0,8535519,209.2,"233.1",0.902112689339687,0.00431220214789526,65784817
"4597","satl",2020-03-19,"va",99,2,0,0,8535519,209.2,"233.1",1.15985917200817,0.00554425990443676,65784817
"4598","satl",2020-03-20,"va",122,2,0,0,8535519,209.2,"233.1",1.42932140388886,0.0068323202862756,65784817
"4599","satl",2020-03-21,"va",156,2,0,0,8535519,209.2,"233.1",1.82765687710378,0.00873640954638519,65784817
"4600","satl",2020-03-22,"va",220,6,0,0,8535519,209.2,"233.1",2.57746482668482,0.012320577565415,65784817
"4601","satl",2020-03-23,"va",254,6,0,0,8535519,209.2,"233.1",2.97580029989975,0.0142246668255246,65784817
"4602","satl",2020-03-24,"va",293,9,0,0,8535519,209.2,"233.1",3.43271451917569,0.0164087692121209,65784817
"4603","satl",2020-03-25,"va",396,9,0,0,8535519,209.2,"233.1",4.63943668803268,0.022177039617747,65784817
"4604","satl",2020-03-26,"va",466,10,0,0,8535519,209.2,"233.1",5.45953913288694,0.0260972233885609,65784817
"4605","satl",2020-03-27,"va",607,10,0,0,8535519,209.2,"233.1",7.11145977180767,0.033993593555486,65784817
"4606","satl",2020-03-28,"va",740,13,0,0,8535519,209.2,"233.1",8.66965441703076,0.0414419427200323,65784817
"4607","satl",2020-03-29,"va",890,20,0,0,8535519,209.2,"233.1",10.4270167988613,0.0498423365146335,65784817
"4608","satl",2020-03-30,"va",1020,15,0,0,8535519,209.2,"233.1",11.9500641964478,0.0571226778032878,65784817
"4609","satl",2020-03-31,"va",1249,27,0,0,8535519,209.2,"233.1",14.6329707660425,0.0699472789963789,65784817
"4610","satl",2020-04-01,"va",1483,34,0,0,8535519,209.2,"233.1",17.3744560816981,0.0830518933159567,65784817
"4611","satl",2020-04-02,"va",1706,41,0,0,8535519,209.2,"233.1",19.9870681560196,0.0955404787572637,65784817
"4612","satl",2020-04-03,"va",2012,46,0,0,8535519,209.2,"233.1",23.5720874149539,0.11267728209825,65784817
"4613","satl",2020-04-04,"va",2407,52,0,0,8535519,209.2,"233.1",28.1998083537744,0.1347983190907,65784817
"4614","satl",2020-04-05,"va",2640,52,0,0,8535519,209.2,"233.1",30.9295779202179,0.14784693078498,65784817
"4615","satl",2020-04-06,"va",2878,66,0,0,8535519,209.2,"233.1",33.7179262327223,0.161175555605747,65784817
"4616","satl",2020-04-07,"va",3335,66,0,0,8535519,209.2,"233.1",39.0720236226994,0.186768755366632,65784817
"4617","satl",2020-04-08,"va",3645,66,0,0,8535519,209.2,"233.1",42.7039058784826,0.204129569208808,65784817
"4618","satl",2020-04-09,"va",4042,109,0,0,8535519,209.2,"233.1",47.3550583157275,0.226362611451852,65784817
"4619","satl",2020-04-10,"va",4509,121,0,0,8535519,209.2,"233.1",52.8263131978266,0.25251583746571,65784817
"4620","satl",2020-04-11,"va",5077,130,0,0,8535519,209.2,"233.1",59.4808587503584,0.2843253286346,65784817
"4621","satl",2020-04-12,"va",5274,141,0,5133,8535519,209.2,"233.1",61.7888613451625,0.295357845818176,65784817
"4622","satl",2020-04-13,"va",5747,149,0,5598,8535519,209.2,"233.1",67.3304107225349,0.321847087583819,65784817
"4623","satl",2020-04-14,"va",6182,154,0,6028,8535519,209.2,"233.1",72.4267616298435,0.346208229588162,65784817
"4624","satl",2020-04-15,"va",6500,195,0,6305,8535519,209.2,"233.1",76.1523698793243,0.364017064432716,65784817
"4625","satl",2020-04-16,"va",6889,208,0,6681,8535519,209.2,"233.1",80.7097963228715,0.385802085673382,65784817
"4626","satl",2020-04-17,"va",7491,231,0,7260,8535519,209.2,"233.1",87.7626773486182,0.419515666102381,65784817
"4627","satl",2020-04-18,"va",8053,258,0,7795,8535519,209.2,"233.1",94.3469284058767,0.450989141519487,65784817
"4628","satl",2020-04-19,"va",8542,277,0,8265,8535519,209.2,"233.1",100.075929770644,0.478374425289887,65784817
"4629","satl",2020-04-20,"va",8990,300,0,8690,8535519,209.2,"233.1",105.324585417712,0.503463601423096,65784817
"4630","satl",2020-04-21,"va",9630,324,0,9306,8535519,209.2,"233.1",112.822664913522,0.539305281613394,65784817
"4631","satl",2020-04-22,"va",10266,349,0,9917,8535519,209.2,"233.1",120.273881412484,0.574922951302503,65784817
"4632","satl",2020-04-23,"va",10998,373,0,10625,8535519,209.2,"233.1",128.849809835817,0.615916873020156,65784817
"4633","satl",2020-04-24,"va",11594,411,0,11183,8535519,209.2,"233.1",135.83239636629,0.649294437697371,65784817
"4634","satl",2020-04-25,"va",12366,437,0,11929,8535519,209.2,"233.1",144.876954758111,0.692528464426919,65784817
"4635","satl",2020-04-26,"va",12970,449,0,12521,8535519,209.2,"233.1",151.953267282282,0.726354050106513,65784817
"4636","satl",2020-04-27,"va",13538,460,0,13078,8535519,209.2,"233.1",158.607812834814,0.758163541275402,65784817
"4637","satl",2020-04-28,"va",14339,492,0,13847,8535519,209.2,"233.1",167.992127953789,0.803021644138572,65784817
"4638","satl",2020-04-29,"va",14962,522,0,14440,8535519,209.2,"233.1",175.291039712992,0.837911279698816,65784817
"4639","satl",2020-04-30,"va",15847,552,0,15295,8535519,209.2,"233.1",185.659477765793,0.887473603086963,65784817
"4640","satl",2020-05-01,"va",16902,581,0,16321,8535519,209.2,"233.1",198.019593184668,0.946556372775657,65784817
"4641","satl",2020-05-02,"va",17738,617,0,17121,8535519,209.2,"233.1",207.81395952607,0.993374567524234,65784817
"4642","satl",2020-05-03,"va",18672,660,0,18012,8535519,209.2,"233.1",218.756469290268,1.04568101955195,65784817
"4643","satl",2020-05-04,"va",19493,684,0,18809,8535519,209.2,"233.1",228.375099393487,1.09165917492107,65784817
"4644","satl",2020-05-05,"va",20257,713,0,19544,8535519,209.2,"233.1",237.325931791611,1.13444518064824,65784817
"4645","satl",2020-05-06,"va",20257,713,0,19544,8535519,209.2,"233.1",237.325931791611,1.13444518064824,65784817
"4646","satl",2020-05-07,"va",21570,769,0,20801,8535519,209.2,"233.1",252.708710507235,1.20797662766364,65784817
"4647","satl",2020-05-08,"va",22342,812,0,21530,8535519,209.2,"233.1",261.753268899056,1.25121065439319,65784817
"4648","satl",2020-05-09,"va",23196,827,0,22369,8535519,209.2,"233.1",271.758518726278,1.29903689639712,65784817
"4649","satl",2020-05-10,"va",24081,839,0,23242,8535519,209.2,"233.1",282.126956779078,1.34859921978527,65784817
"4650","satl",2020-05-11,"va",25070,850,0,24220,8535519,209.2,"233.1",293.713832749948,1.40398581620434,65784817
"4651","satl",2020-05-12,"va",25800,892,0,24908,8535519,209.2,"233.1",302.266329674856,1.4448677326714,65784817
"4652","satl",2020-05-13,"va",26746,928,0,25818,8535519,209.2,"233.1",313.349428429601,1.49784621620268,65784817
"4653","satl",2020-05-14,"va",27813,956,0,26857,8535519,209.2,"233.1",325.850132839022,1.55760101739494,65784817
"4654","satl",2020-05-15,"va",28672,978,0,27694,8535519,209.2,"233.1",335.913961412305,1.60570727252536,65784817
"4655","satl",2020-05-16,"va",29683,1003,0,28680,8535519,209.2,"233.1",347.758583865843,1.66232592670097,65784817
"4656","satl",2020-05-17,"va",30388,1010,0,29378,8535519,209.2,"233.1",356.018187060447,1.7018077775356,65784817
"4657","satl",2020-05-18,"va",31140,1015,0,30125,8535519,209.2,"233.1",364.828430468024,1.7439217517592,65784817
"4658","satl",2020-05-19,"va",32145,1042,0,31103,8535519,209.2,"233.1",376.602758426289,1.80020439018303,65784817
"4659","satl",2020-05-20,"va",32908,1075,0,31833,8535519,209.2,"233.1",385.5418750752,1.8429343932849,65784817
"4660","satl",2020-05-21,"va",34137,1100,0,33037,8535519,209.2,"233.1",399.940530856999,1.91176161977533,65784817
"4661","satl",2020-05-22,"va",34950,1136,0,33814,8535519,209.2,"233.1",409.465434966521,1.95729175414207,65784817
"4662","satl",2020-05-23,"va",35749,1159,0,34590,8535519,209.2,"233.1",418.826318587071,2.00203785175464,65784817
"4663","satl",2020-05-24,"va",36244,1171,0,35073,8535519,209.2,"233.1",424.625614447112,2.02975915127683,65784817
"4664","satl",2020-05-25,"va",37727,1208,0,36519,8535519,209.2,"233.1",442.00007052881,2.11281104459278,65784817
"4665","satl",2020-05-26,"va",39342,1236,0,38106,8535519,209.2,"233.1",460.921005506519,2.20325528444799,65784817
"4666","satl",2020-05-27,"va",40249,1281,0,38968,8535519,209.2,"233.1",471.547190041988,2.25404966559268,65784817
"4667","satl",2020-05-28,"va",41401,1338,0,40063,8535519,209.2,"233.1",485.043733134447,2.31856468993521,65784817
"4668","satl",2020-05-29,"va",42533,1358,0,41175,8535519,209.2,"233.1",498.305961242661,2.3819596617718,65784817
"4669","satl",2020-05-30,"va",43611,1370,0,42241,8535519,209.2,"233.1",510.935538893417,2.44233049184234,65784817
"4670","satl",2020-05-31,"va",44607,1375,0,43232,8535519,209.2,"233.1",522.604425108772,2.49810910663849,65784817
"4671","satl",2020-06-01,"va",45398,1392,0,44006,8535519,209.2,"233.1",531.871582735625,2.54240718324869,65784817
"4672","satl",2020-06-02,"va",46239,1407,0,44832,8535519,209.2,"233.1",541.724527823088,2.58950539112375,65784817
"4673","satl",2020-06-03,"va",46905,1428,0,45477,8535519,209.2,"233.1",549.527216798416,2.62680313957178,65784817
"4674","satl",2020-06-04,"va",47856,1445,0,46411,8535519,209.2,"233.1",560.668894299222,2.68006163622955,65784817
"4675","satl",2020-06-05,"va",48532,1454,0,47078,8535519,209.2,"233.1",568.588740766672,2.71791941093055,65784817
"4676","satl",2020-06-06,"va",49397,1461,0,47936,8535519,209.2,"233.1",578.722863835228,2.76636168181275,65784817
"4677","satl",2020-06-07,"va",50679,1472,0,49207,8535519,209.2,"233.1",593.742454325273,2.83815704744394,65784817
"4678","satl",2020-06-08,"va",51251,1477,0,49774,8535519,209.2,"233.1",600.443862874654,2.87019054911402,65784817
"4679","satl",2020-06-09,"va",51738,1496,0,50242,8535519,209.2,"233.1",606.149432740997,2.89746382763383,65784817
"4680","satl",2020-06-10,"va",52177,1514,0,50663,8535519,209.2,"233.1",611.292646645154,2.92204898013936,65784817
"4681","satl",2020-06-11,"va",52647,1520,0,51127,8535519,209.2,"233.1",616.79904877489,2.94837021402911,65784817
"4682","satl",2020-06-12,"va",53211,1534,0,51677,8535519,209.2,"233.1",623.406731330573,2.97995569469681,65784817
"4683","satl",2020-06-13,"va",53869,1541,0,52328,8535519,209.2,"233.1",631.115694312203,3.01680542214246,65784817
"4684","satl",2020-06-14,"va",54506,1546,0,52960,8535519,209.2,"233.1",638.578626560377,3.05247909445687,65784817
"4685","satl",2020-06-15,"va",54886,1552,0,53334,8535519,209.2,"233.1",643.030611261014,3.07376009206986,65784817
"4686","satl",2020-06-16,"va",55331,1570,0,53761,8535519,209.2,"233.1",648.244119660445,3.09868126032717,65784817
"4687","satl",2020-06-17,"va",55775,1583,0,54192,8535519,209.2,"233.1",653.445912310663,3.12354642595919,65784817
"4688","satl",2020-06-18,"va",56238,1586,0,54652,8535519,209.2,"233.1",658.870304195913,3.14947564147186,65784817
"4689","satl",2020-06-19,"va",56793,1602,0,55191,8535519,209.2,"233.1",665.372545008687,3.18055709851189,65784817
"4690","satl",2020-06-20,"va",57443,1607,0,55836,8535519,209.2,"233.1",672.987781996619,3.21695880495516,65784817
"4691","satl",2020-06-21,"va",57994,1611,0,56383,8535519,209.2,"233.1",679.443159812543,3.24781625149399,65784817
"4692","satl",2020-06-22,"va",58465,1620,0,56845,8535519,209.2,"233.1",684.961277691491,3.27419348800904,65784817
"4693","satl",2020-06-23,"va",58994,1645,0,57349,8535519,209.2,"233.1",691.158909024747,3.30381887679133,65784817
"4694","satl",2020-06-24,"va",59514,1661,0,57853,8535519,209.2,"233.1",697.251098615093,3.33294024194595,65784817
"4695","satl",2020-06-25,"va",59946,1675,0,58271,8535519,209.2,"233.1",702.312302274765,3.3571333760744,65784817
"4696","satl",2020-03-10,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4697","satl",2020-03-11,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4698","satl",2020-03-12,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4699","satl",2020-03-13,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4700","satl",2020-03-14,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4701","satl",2020-03-15,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4702","satl",2020-03-16,"wv",0,0,0,0,1792147,77.1,"233.1",0,0,65784817
"4703","satl",2020-03-17,"wv",1,0,0,0,1792147,77.1,"233.1",0.0557989941673311,0.000723722362741001,65784817
"4704","satl",2020-03-18,"wv",1,0,0,0,1792147,77.1,"233.1",0.0557989941673311,0.000723722362741001,65784817
"4705","satl",2020-03-19,"wv",2,0,0,0,1792147,77.1,"233.1",0.111597988334662,0.001447444725482,65784817
"4706","satl",2020-03-20,"wv",7,0,0,0,1792147,77.1,"233.1",0.390592959171318,0.005066056539187,65784817
"4707","satl",2020-03-21,"wv",8,0,0,0,1792147,77.1,"233.1",0.446391953338649,0.005789778901928,65784817
"4708","satl",2020-03-22,"wv",16,0,0,0,1792147,77.1,"233.1",0.892783906677298,0.011579557803856,65784817
"4709","satl",2020-03-23,"wv",16,0,0,0,1792147,77.1,"233.1",0.892783906677298,0.011579557803856,65784817
"4710","satl",2020-03-24,"wv",22,0,0,0,1792147,77.1,"233.1",1.22757787168129,0.015921891980302,65784817
"4711","satl",2020-03-25,"wv",39,0,0,0,1792147,77.1,"233.1",2.17616077252591,0.028225172146899,65784817
"4712","satl",2020-03-26,"wv",52,0,0,0,1792147,77.1,"233.1",2.90154769670122,0.037633562862532,65784817
"4713","satl",2020-03-27,"wv",76,0,0,0,1792147,77.1,"233.1",4.24072355671717,0.055002899568316,65784817
"4714","satl",2020-03-28,"wv",96,0,0,0,1792147,77.1,"233.1",5.35670344006379,0.0694773468231361,65784817
"4715","satl",2020-03-29,"wv",113,0,0,0,1792147,77.1,"233.1",6.30528634090842,0.0817806269897331,65784817
"4716","satl",2020-03-30,"wv",145,1,0,0,1792147,77.1,"233.1",8.09085415426302,0.104939742597445,65784817
"4717","satl",2020-03-31,"wv",162,1,0,0,1792147,77.1,"233.1",9.03943705510765,0.117243022764042,65784817
"4718","satl",2020-04-01,"wv",191,1,0,0,1792147,77.1,"233.1",10.6576078859602,0.138230971283531,65784817
"4719","satl",2020-04-02,"wv",216,2,0,0,1792147,77.1,"233.1",12.0525827401435,0.156324030352056,65784817
"4720","satl",2020-04-03,"wv",237,2,0,0,1792147,77.1,"233.1",13.2243616176575,0.171522199969617,65784817
"4721","satl",2020-04-04,"wv",282,2,0,0,1792147,77.1,"233.1",15.7353163551874,0.204089706292962,65784817
"4722","satl",2020-04-05,"wv",324,3,0,0,1792147,77.1,"233.1",18.0788741102153,0.234486045528084,65784817
"4723","satl",2020-04-06,"wv",345,4,0,0,1792147,77.1,"233.1",19.2506529877292,0.249684215145645,65784817
"4724","satl",2020-04-07,"wv",412,4,0,0,1792147,77.1,"233.1",22.9891855969404,0.298173613449292,65784817
"4725","satl",2020-04-08,"wv",483,4,0,0,1792147,77.1,"233.1",26.9509141828209,0.349557901203903,65784817
"4726","satl",2020-04-09,"wv",514,5,0,0,1792147,77.1,"233.1",28.6806830020082,0.371993294448874,65784817
"4727","satl",2020-04-10,"wv",574,5,0,0,1792147,77.1,"233.1",32.0286226520481,0.415416636213334,65784817
"4728","satl",2020-04-11,"wv",577,5,0,0,1792147,77.1,"233.1",32.1960196345501,0.417587803301557,65784817
"4729","satl",2020-04-12,"wv",593,6,0,587,1792147,77.1,"233.1",33.0888035412274,0.429167361105413,65784817
"4730","satl",2020-04-13,"wv",611,8,0,603,1792147,77.1,"233.1",34.0931854362393,0.442194363634751,65784817
"4731","satl",2020-04-14,"wv",640,9,0,631,1792147,77.1,"233.1",35.7113562670919,0.46318231215424,65784817
"4732","satl",2020-04-15,"wv",702,10,0,692,1792147,77.1,"233.1",39.1708939054665,0.508053098644182,65784817
"4733","satl",2020-04-16,"wv",728,12,0,716,1792147,77.1,"233.1",40.6216677538171,0.526869880075448,65784817
"4734","satl",2020-04-17,"wv",775,16,0,759,1792147,77.1,"233.1",43.2442204796816,0.560884831124275,65784817
"4735","satl",2020-04-18,"wv",785,16,0,769,1792147,77.1,"233.1",43.8022104213549,0.568122054751685,65784817
"4736","satl",2020-04-19,"wv",890,18,0,872,1792147,77.1,"233.1",49.6611048089247,0.644112902839491,65784817
"4737","satl",2020-04-20,"wv",902,24,0,878,1792147,77.1,"233.1",50.3306927389327,0.652797571192383,65784817
"4738","satl",2020-04-21,"wv",908,26,0,882,1792147,77.1,"233.1",50.6654867039367,0.657139905368829,65784817
"4739","satl",2020-04-22,"wv",939,27,0,912,1792147,77.1,"233.1",52.3952555231239,0.6795752986138,65784817
"4740","satl",2020-04-23,"wv",981,31,0,950,1792147,77.1,"233.1",54.7388132781519,0.709971637848922,65784817
"4741","satl",2020-04-24,"wv",1010,32,0,978,1792147,77.1,"233.1",56.3569841090045,0.730959586368411,65784817
"4742","satl",2020-04-25,"wv",1010,32,0,978,1792147,77.1,"233.1",56.3569841090045,0.730959586368411,65784817
"4743","satl",2020-04-26,"wv",1055,34,0,1021,1792147,77.1,"233.1",58.8679388465344,0.763527092691756,65784817
"4744","satl",2020-04-27,"wv",1063,34,0,1029,1792147,77.1,"233.1",59.314330799873,0.769316871593684,65784817
"4745","satl",2020-04-28,"wv",1095,38,0,1057,1792147,77.1,"233.1",61.0998986132276,0.792475987201396,65784817
"4746","satl",2020-04-29,"wv",1110,38,0,1072,1792147,77.1,"233.1",61.9368835257376,0.803331822642511,65784817
"4747","satl",2020-04-30,"wv",1125,41,0,1084,1792147,77.1,"233.1",62.7738684382475,0.814187658083626,65784817
"4748","satl",2020-05-01,"wv",1152,46,0,1106,1792147,77.1,"233.1",64.2804412807655,0.833728161877633,65784817
"4749","satl",2020-05-02,"wv",1185,48,0,1137,1792147,77.1,"233.1",66.1218080882874,0.857610999848086,65784817
"4750","satl",2020-05-03,"wv",1195,48,0,1147,1792147,77.1,"233.1",66.6797980299607,0.864848223475496,65784817
"4751","satl",2020-05-04,"wv",1224,48,0,1176,1792147,77.1,"233.1",68.2979688608133,0.885836171994985,65784817
"4752","satl",2020-05-05,"wv",1246,48,0,1198,1792147,77.1,"233.1",69.5255467324946,0.901758063975287,65784817
"4753","satl",2020-05-06,"wv",1242,50,0,1192,1792147,77.1,"233.1",69.3023507558253,0.898863174524323,65784817
"4754","satl",2020-05-07,"wv",1287,51,0,1236,1792147,77.1,"233.1",71.8133054933552,0.931430680847668,65784817
"4755","satl",2020-05-08,"wv",1323,52,0,1271,1792147,77.1,"233.1",73.8220692833791,0.957484685906344,65784817
"4756","satl",2020-05-09,"wv",1323,52,0,1271,1792147,77.1,"233.1",73.8220692833791,0.957484685906344,65784817
"4757","satl",2020-05-10,"wv",1360,54,0,1306,1792147,77.1,"233.1",75.8866320675703,0.984262413327761,65784817
"4758","satl",2020-05-11,"wv",1366,54,0,1312,1792147,77.1,"233.1",76.2214260325743,0.988604747504207,65784817
"4759","satl",2020-05-12,"wv",1378,58,0,1320,1792147,77.1,"233.1",76.8910139625823,0.997289415857099,65784817
"4760","satl",2020-05-13,"wv",1398,58,0,1340,1792147,77.1,"233.1",78.0069938459289,1.01176386311192,65784817
"4761","satl",2020-05-14,"wv",1427,60,0,1367,1792147,77.1,"233.1",79.6251646767815,1.03275181163141,65784817
"4762","satl",2020-05-15,"wv",1447,64,0,1383,1792147,77.1,"233.1",80.7411445601282,1.04722625888623,65784817
"4763","satl",2020-05-16,"wv",1470,64,0,1406,1792147,77.1,"233.1",82.0245214259768,1.06387187322927,65784817
"4764","satl",2020-05-17,"wv",1492,67,0,1425,1792147,77.1,"233.1",83.2520992976581,1.07979376520957,65784817
"4765","satl",2020-05-18,"wv",1502,68,0,1434,1792147,77.1,"233.1",83.8100892393314,1.08703098883698,65784817
"4766","satl",2020-05-19,"wv",1502,68,0,1434,1792147,77.1,"233.1",83.8100892393314,1.08703098883698,65784817
"4767","satl",2020-05-20,"wv",1567,69,0,1498,1792147,77.1,"233.1",87.4370238602079,1.13407294241515,65784817
"4768","satl",2020-05-21,"wv",1593,70,0,1523,1792147,77.1,"233.1",88.8877977085585,1.15288972384641,65784817
"4769","satl",2020-05-22,"wv",1705,72,0,1633,1792147,77.1,"233.1",95.1372850552996,1.23394662847341,65784817
"4770","satl",2020-05-23,"wv",1705,72,0,1633,1792147,77.1,"233.1",95.1372850552996,1.23394662847341,65784817
"4771","satl",2020-05-24,"wv",1759,72,0,1687,1792147,77.1,"233.1",98.1504307403355,1.27302763606142,65784817
"4772","satl",2020-05-25,"wv",1774,72,0,1702,1792147,77.1,"233.1",98.9874156528454,1.28388347150253,65784817
"4773","satl",2020-05-26,"wv",1774,72,0,1702,1792147,77.1,"233.1",98.9874156528454,1.28388347150253,65784817
"4774","satl",2020-05-27,"wv",1899,74,0,1825,1792147,77.1,"233.1",105.962289923762,1.37434876684516,65784817
"4775","satl",2020-05-28,"wv",1935,74,0,1861,1792147,77.1,"233.1",107.971053713786,1.40040277190384,65784817
"4776","satl",2020-05-29,"wv",1951,74,0,1877,1792147,77.1,"233.1",108.863837620463,1.41198232970769,65784817
"4777","satl",2020-05-30,"wv",1989,75,0,1914,1792147,77.1,"233.1",110.984199398822,1.43948377949185,65784817
"4778","satl",2020-05-31,"wv",2010,75,0,1935,1792147,77.1,"233.1",112.155978276336,1.45468194910941,65784817
"4779","satl",2020-06-01,"wv",2028,76,0,1952,1792147,77.1,"233.1",113.160360171348,1.46770895163875,65784817
"4780","satl",2020-06-02,"wv",2056,78,0,1978,1792147,77.1,"233.1",114.722732008033,1.4879731777955,65784817
